,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,ent,churn,nf,nd,ns,nuc,ndev,age,aexp,arexp,asexp
12,291e4d1f2081cc2832ea18f5719b1d6e8778b035,0,0,0,1393236668,36,4,0.6699250014423124,40,4,4,2,2,5,11814.75,188,188.0,679
13,4d024ca9dc64d7b65171446e5c4b668eb6b7e34d,0,1,0,1392974037,1100,511,3.214273139189499,1611,14,4,3,1,10,49651.92857142857,1669,562.0,41075
14,6efcb1cbec512883920956a50d54e4843dd1760b,0,0,0,1392979595,20,12,1.9588718484453604,32,4,4,2,2,10,41285.75,1669,562.0,41420
15,4e8e3e6573926bdd227b4b499e14bb8da6727dce,0,0,0,1392898191,14,0,0.0,14,1,1,1,0,0,58191.0,1669,562.0,40496
16,d0a7a2d9de61ff9aefc4722dc4ac86b6f2236768,0,1,0,1393238363,244,186,1.7410948200986027,430,23,12,3,13,53,14369.08695652174,188,188.0,758
17,1dfb8b8d6046f5323789aadd48c45de51d53f952,0,0,0,1393188464,54,21,1.5384817981385304,75,7,5,2,0,0,46064.0,188,188.0,679
18,04c891f258f571280acadd8f095caf7df9872930,0,1,0,1393174494,332,947,2.030130454218201,1279,28,23,3,7,53,70994.14285714286,617,325.0,3957
19,b6dae24bd5fdecd2e3cfe39630c04da216c0f881,0,0,0,1393207583,1210,1810,3.231733375138865,3020,38,11,2,1,4,63783.13157894737,892,357.0,4661
20,24fdd9eed58a2b6736f18201559b358c518381cd,0,0,0,1393209063,84,0,0.0,84,1,1,1,0,0,66663.0,892,357.0,4568
21,c93cd5a9cbbbb6fea089c9fb88409200e9cc6ae3,0,0,0,1393209601,20,208,0.0,228,2,2,2,4,53,34443.5,188,188.0,226
22,89c66e95fe9f58e16b1d2b9319c88e2e0c9ee6aa,0,0,0,1393298037,330,2034,2.553596085694827,2364,63,25,3,16,53,67376.58730158731,188,188.0,758
23,d2314752c4cd29e68bc3b39a85c1b6a629a37294,0,0,0,1393247683,14,13,2.5027361715940035,27,6,4,1,0,0,62083.0,1669,562.0,40521
24,765e6b993f32511e6d0d1e3c750f20b6e5e15eaf,0,0,0,1393249166,3,0,0.0,3,1,1,1,0,0,63566.0,335,327.0,1221
25,17ac609b924c6badb7260a07b3499577aea901c0,0,0,0,1393215118,93,93,3.478264429102589,186,22,6,1,1,6,46052.22727272727,892,357.0,4568
26,ca1e4bb7f64d9582cd49b3547f927b1feaa94f1d,0,0,0,1393219208,58,364,0.6027487978021719,422,7,4,3,7,53,28358.428571428572,188,188.0,758
27,0f9570ede24e462a8315d271a83f658cdb7d3477,0,0,0,1393235713,4,4,0.0,8,1,1,1,1,4,9351.0,612,300.0,2500
28,2aaff0d8daa9e2ceeadba7ed972f4f28889bd6aa,0,0,0,1393257359,8,16,0.8112781244591328,24,3,2,1,2,2,48680.0,612,300.0,214
29,7cbe05fdadb92a8eb53f631dbbc8aaf17f8bd420,0,0,0,1393219332,4,7,0.0,11,1,1,1,2,1,124.0,188,188.0,147
30,6040053dc9da30ecee28dff2ba077c4335818af9,0,0,0,1393314040,65,34,2.071306925039767,99,5,2,1,2,8,40127.4,335,327.0,1221
31,5e375cb71b01ae5935ba42620f3c69864f4423a4,0,0,0,1393188150,272,0,0.0,272,1,1,1,0,0,2550.0,550,214.0,3900
32,e99fafbd4c0e4ac3012b1f0c704c97a9231e9bd2,0,0,0,1393284145,169,1738,2.902572633310175,1907,37,15,3,20,53,23260.54054054054,550,214.0,4107
33,e626f3a626bc6ddf9b267fc3f3d245b5eec8e594,0,0,0,1393185215,209,449,2.349374166002764,658,17,10,3,13,53,65745.29411764706,550,214.0,4112
34,e6faf3d3b1179eec6ec4b1bd962be4b48351eb42,0,0,0,1393310523,6,34,0.6500224216483541,40,3,1,1,3,4,26378.0,550,214.0,3904
35,b366547c3be08b68fd958c674f17447a287df799,0,0,0,1393225188,9,13,0.9864267287308424,22,3,2,2,1,3,39973.0,550,214.0,3979
36,991e6d406dbc60216ba83a0ff939a5a1cfbde1c2,0,0,0,1393326734,51,15,0.0,66,1,1,1,0,0,54734.0,612,300.0,2502
37,425c61c15e509cdfee26ad5b8e96df26b92addf4,0,0,0,1393223749,19,15,0.0,34,1,1,1,2,5,30281.0,617,325.0,3585
38,f3a32404e38263209e49a29720cba1a55db29ddc,0,0,0,1393315409,3,3,1.584962500721156,6,4,1,1,0,0,209.0,188,188.0,147
39,f48033b580ef88effa38625365631e268b0ebd56,0,0,0,1393223635,32,847,1.9237949406953985,879,10,3,2,7,53,67002.7,188,188.0,226
40,f8da1fe7469026b9303394469dbb86d7de172f20,0,0,0,1393225747,16,11,1.2475562489182657,27,3,2,1,7,10,26229.333333333332,550,214.0,3907
41,bf19fec3f2d89bb032b266e35fb44799baa67d03,0,0,0,1393226362,33,9,1.5984202986173215,42,6,6,1,1,6,39168.166666666664,335,327.0,1221
42,b4faf8511ccae054ccccd779b22f0a7afb07c0f1,0,0,0,1393317463,210,465,1.116363208206384,675,6,4,2,15,53,5123.5,188,188.0,226
43,8fa14a92118886b3f001eb2b2872d5bb561fcb75,0,0,0,1393225949,61,149,0.6997609589370422,210,5,2,2,8,53,22590.4,188,188.0,226
44,0561ed794c505db1534280b40168ffb6f342e1c7,0,0,0,1393343117,57,166,3.859953596639859,223,20,10,1,3,3,49834.25,335,327.0,166
45,bfbe207489fce2839881974b7b1acf00754064c9,0,0,0,1393333140,23,0,0.0,23,1,1,1,3,5,78303.0,335,327.0,1221
46,475bf54d78c9d54a93d01ef90d4b124790a3b8a6,0,0,0,1393338301,0,1,0.0,1,1,1,1,0,0,66301.0,612,300.0,2502
47,4e960adde9329bcc5be86ef5135ed0f7f01278e2,0,0,0,1393332423,22,6,0.9456603046006402,28,2,2,2,0,0,60423.0,612,300.0,2716
48,170be2827ee276089dcae2ec5c6124d4223eb53d,0,0,0,1393342741,29,170,1.60900176203257,199,5,2,1,1,1,56738.2,335,327.0,166
49,e0985eb0251c8dd014946d8fab062343129709ae,0,0,0,1393336516,1,433,0.0,434,2,2,2,20,53,4657.5,335,327.0,216
50,10445aa32908c69520bb1de6fef9c3dbb1639f90,0,0,0,1393380209,34,32,0.7452176541661317,66,3,2,1,5,5,32992.0,188,188.0,532
51,2c49586c5acdc34c45617089a21dcfd516843de2,0,0,0,1393330981,250,701,3.184728068069808,951,36,10,3,19,53,56398.63888888889,335,327.0,1437
52,2aea1d52520e07dc875f8e0d80e8d80301374632,0,0,0,1393362338,1,2,0.0,3,1,1,1,2,3,37575.0,892,357.0,4568
53,121b03602b602ee13552ade1bcf2789da64f6198,0,0,0,1393332736,18,498,1.9182958340544893,516,6,5,2,19,53,50905.833333333336,335,327.0,216
54,79e48491b9d1ec670a51e04d47466974a2f168f6,0,0,0,1393357393,22,154,1.5820239409642767,176,7,2,1,2,2,60643.0,892,357.0,4568
55,14e6320364df635287f56ad2884c2a87b61690c8,0,0,0,1393363186,4,12,2.0,16,4,1,1,0,0,47986.0,892,357.0,4568
56,ef4a0d788fdc54a55cd8931cfd0ee411181dd601,0,0,0,1393405598,4,0,0.0,4,1,1,1,0,0,47198.0,1669,562.0,40521
57,b10b902febcfb1a2307d9b3786ac2ad2b8a86310,0,0,0,1393342014,27,387,3.207686112873938,414,15,10,3,24,53,43578.4,335,327.0,1437
58,6e67267270c7d549c7c5a95bc829044573c89402,0,0,0,1393351975,40,64,0.0,104,2,2,2,17,53,30702.5,188,188.0,226
59,70e8e519e07255e6eafb20a14e2db61fc12d0e5f,0,0,0,1393374420,56,28,0.22228483068568797,84,2,2,1,2,3,55286.0,188,188.0,532
60,0f2ad10666ae7a8051f03717e077d2f21e371629,0,0,0,1393384767,25,16,0.5293608652873644,41,2,2,1,5,3,41858.5,188,188.0,532
61,8a411a13f3edd5ba1e97acfe88d2fd259c54c983,0,0,0,1393382055,13,4,1.760495029766198,17,4,4,1,1,5,35813.5,892,357.0,4568
62,2fc12a61d8db0be7323a47fd53b632ea74133de7,0,0,0,1393401272,15,77,1.0529815751302694,92,7,2,1,2,5,67652.28571428571,892,357.0,4568
63,27b9286d77f15be56a4a3221a82c505aad8c5001,0,0,0,1393393930,3,16,0.9182958340544896,19,3,2,2,22,53,40992.0,335,327.0,216
64,57063fa0f869a831e8b607fac18f14e7ead3fdf4,0,0,0,1393397419,5,9,1.5219280948873621,14,3,3,1,4,5,45828.0,1669,562.0,40521
65,8d93a17e7f1f37846d5de6c8b257462952846143,0,0,0,1393410135,16,12,0.0,28,1,1,1,1,3,4537.0,1669,562.0,40521
66,7e679d32a293a2ee8daebae3269006e3c2013826,0,0,0,1393405095,40,17,0.0,57,1,1,1,3,3,20328.0,188,188.0,532
67,b89ffaaf376ca3adaee2fcd827b848db27bf6864,0,0,0,1393402246,102,87,3.9699545109621197,189,27,10,2,6,8,62128.40740740741,612,300.0,2716
68,50463753c66a514d2f9d435a419a6c93b158484b,0,0,0,1393406391,133,132,3.851478476959532,265,27,11,2,7,8,12264.62962962963,612,300.0,2716
69,45a716936dd42266a94ca96f27f2604d8798b8b6,0,0,0,1393408720,74,304,0.0,378,1,1,1,4,3,3625.0,188,188.0,532
70,35fdab808fe78373217b1745658e3ea02521b1df,0,0,0,1393420347,2,2,0.0,4,1,1,1,2,3,2966.0,335,327.0,166
71,4d5ec8e09ce8fd5d481529427e86546ae3f3a874,0,1,0,1393399631,1644,2896,3.7023275413275942,4540,26,3,2,27,53,36874.346153846156,617,325.0,3746
72,1d3cb67284d7640e351267092f7bba36c0e0b250,0,0,0,1393413592,15,22,2.256564762130954,37,5,4,1,2,8,66789.0,1669,562.0,899
73,fc18e1b40aed35e3b19a67f4b8d23f37dd2e2100,0,0,0,1393416570,4,2,0.0,6,1,1,1,2,2,74556.0,1669,562.0,899
74,44cb800a95c46c2559f9f94a8ea62884552a0f69,0,1,0,1393416108,105,22,0.8905687593942718,127,6,6,2,3,4,28574.5,1669,562.0,41420
75,f5e5fe8d72ed3fa0713d7bf41e21ea09177ba72c,0,0,0,1393410584,1223,671,3.4234117213082773,1894,35,21,1,0,0,52184.0,3,3.0,50
76,a09c66da6eddd8f6f7cf80f0a96ab5ea9fa91eab,0,0,0,1393421416,7,5,0.5916727785823275,12,2,2,1,2,3,33525.5,1669,562.0,899
77,e1812413956fdbd5021c0cd7a9f6a847b63774da,0,0,0,1393418023,2,0,0.0,2,1,1,1,1,2,74906.0,1669,562.0,899
78,364b32c0fa953f64c01baf2f07475cfbcee3fe49,0,0,0,1393403467,44,65,0.15649106290570153,109,3,3,2,24,53,19480.0,335,327.0,216
79,757ecba81536fcfe326b63d0c64d0241ab4c65ee,0,0,0,1393420042,17,3,0.672294817075638,20,2,2,1,5,2,2745.5,335,327.0,166
80,3a5b881c3489d36a2d65a360b0fcdd8a83079acf,0,0,0,1393460836,15,13,0.7219280948873623,28,2,2,1,7,4,7969.0,188,188.0,532
81,282a90d4b1975dbd3dcab2c9631c08d89c264e18,0,0,0,1393421512,27,31,3.1842811334017393,58,13,13,1,1,4,10928.0,612,300.0,2502
82,8f66e9ad4dcb283e9c0d9f42b6a94a56d8db846d,0,0,0,1393425489,10,3,0.0,13,1,1,1,3,3,5142.0,612,300.0,214
83,77f0acd7919cbcde378775cbce42c53fdc0429c6,0,1,0,1393490335,15,123,0.9182958340544896,138,4,3,1,3,3,35594.5,612,300.0,2502
84,4ecfdae3ca1096b44fc1c016fcc735047b0f77b3,0,0,0,1393494358,3,2,0.0,5,1,1,1,3,4,292.0,188,188.0,147
85,bc94e092f2ffaaccb42c22f51a974baae8a862a9,0,1,0,1393443658,1436,1848,3.3909395275434187,3284,23,9,3,30,53,54853.47826086957,617,325.0,3957
86,826fe8bb2ee676fa8b4f1c24080cc4b67fc561f6,0,0,0,1393472185,6,8,0.9182958340544896,14,2,2,1,0,0,70585.0,188,188.0,532
87,5418c998be6d6346e757e23166634f2037c86c63,0,0,0,1393455856,19,8,0.0,27,1,1,1,1,1,54584.0,892,357.0,4568
88,93ada381337b4a077a6cdf5d1914308417eece59,0,0,0,1393460288,106,157,0.8842717754244878,263,4,3,2,7,4,74438.25,188,188.0,679
89,2cc02f0118db27fe912b512669154f3fd3a01586,0,0,0,1393444981,426,443,1.127588232722463,869,3,3,2,6,3,942.3333333333334,617,325.0,3796
90,460c25240eef6c9b507c2b4252517e8d007a5f47,0,0,0,1393445919,35,5,0.8224042259549891,40,4,2,1,6,3,23989.0,617,325.0,3585
91,bb92f241c4dfc78f2d218e133604d7d7737ff42f,0,0,0,1393427631,66,701,2.8741611740672117,767,18,14,3,28,53,57906.72222222222,3,3.0,57
92,998d1f7d4f598173cc93f8b69276486ce7f57941,0,0,0,1393487577,0,45,0.0,45,1,1,1,1,1,58060.0,335,327.0,166
93,5aa4c0967710ab2695df91358a53ee12e9ac5c64,0,0,0,1393496906,2,4,0.0,6,1,1,1,1,2,25292.0,188,188.0,147
94,6cbef4a1a25e88a939477c19ca19f0a819911ba7,0,0,0,1393492568,1,1,0.0,2,1,1,1,1,4,15674.0,188,188.0,532
95,2574147f7717d605d9237f6c802a5b55b487a1a3,0,0,0,1393490261,7,19,0.0,26,1,1,1,2,2,29973.0,188,188.0,147
96,14c50f722498e0cb25e16f3619dc1215e6c512d5,0,0,0,1393484976,6,6,1.0,12,2,2,1,4,4,68868.0,1669,562.0,40521
97,3af1e61a283a56131f55c718822c742e6e3a8ea8,0,0,0,1393438332,9,1,0.0,10,1,1,1,0,0,79932.0,68,68.0,264
98,cb59a762ec98eb2b5e260d635c79bad9a7cfcbf5,0,0,0,1393494066,25,22,0.0,47,1,1,1,2,4,27950.0,188,188.0,147
99,b53cf95fa748bfc9e0947f9d179cac80d03d302b,0,0,0,1393484518,42,31,3.5291068659089753,73,22,8,1,7,7,64132.36363636364,1669,562.0,40521
100,adb07432bfa5016c7d45f7d3c98ce0679fd6c4d8,0,0,0,1393487127,16,1506,1.2475562489182657,1522,4,4,3,27,53,49467.25,335,327.0,1437
101,d7cb9e04a034acd3b17a89121f9a87317f2aafdf,0,0,0,1393506818,7,2,0.0,9,1,1,1,2,2,4672.0,612,300.0,2502
102,2c681e828a54e4947796ac1f85bd64d4aaf5e3e5,0,1,0,1393499976,91,16,1.6021411415592761,107,6,4,2,7,6,50599.166666666664,612,300.0,2716
103,1df62846ecbe44ca28fa35c3177ceb82e7b74cd1,0,0,0,1393498650,1,1,0.0,2,1,1,1,4,4,47492.0,1669,562.0,899
104,e9350fa52e620d769a5606276c7a653a532a1782,0,0,0,1393517050,2,2,1.0,4,2,2,1,0,0,72250.0,612,300.0,2502
105,87b0b68114207bc5dfe1a27b040c31b9158501ad,0,0,0,1393506239,32,72,2.634669235259032,104,8,3,1,9,6,23083.75,617,325.0,3585
106,da1930c5d822e854e7c9bc7dc4f876245b4381f2,0,0,0,1393502146,36,9,5.03784479304888,45,34,24,1,16,7,47915.26470588235,612,300.0,2502
107,fb0b12d454077fbde6573dc7976cbeed61e6ecaa,0,0,0,1393507139,2,2,0.0,4,1,1,1,5,3,4993.0,612,300.0,2502
108,443543e61aac777e23f9f6db5eabfa5867d635f8,0,0,0,1393508892,137,130,3.290510767928569,267,11,4,1,7,4,13740.0,335,327.0,166
109,adb351b06b7f53b8ad74b0d7df0024590cd1f70d,0,0,0,1393509823,389,44,1.4430094625427439,433,5,4,1,8,4,54180.6,1669,562.0,40521
110,c808d16eb714d7e833f72aa10339186858a63cc2,0,1,0,1393524275,49,43,1.7455674963816894,92,4,3,1,2,1,44192.25,335,327.0,166
111,559da83a82a09481f5d78f305495481b85a13e62,0,1,0,1393556687,398,0,0.09734034199573639,398,2,2,1,1,2,35259.5,892,357.0,4568
112,1c6797cea6f00e369c66d0196f6adc00e3315b22,0,0,0,1393541116,47,57,0.0,104,1,1,1,2,3,80280.0,188,188.0,532
113,407c91c9c379c5c6165671ef4b85142651789b26,0,1,0,1393503744,866,1072,3.009576697559293,1938,18,3,2,33,53,40502.944444444445,617,325.0,3746
114,b0dd284caa1af13e15246424e01b30a9e9ca0314,0,0,0,1393510078,183,209,3.841458005779634,392,15,2,1,5,6,62479.4,335,327.0,166
115,0b4c671fc3d04bf2b0953bb13a469b52160c5170,0,0,0,1393534086,18,1,1.0529407605626349,19,3,2,1,9,4,19514.666666666668,617,325.0,3585
116,efcc80611988b97cc2c6c1ca6cc9869ee9e5f101,0,0,0,1393542598,1,1,0.0,2,1,1,1,0,0,54598.0,188,188.0,532
117,b76a80380c12e04fe7c3319fccd730e48e59cd86,0,0,0,1393525183,70,85,3.193647903921281,155,10,9,1,10,3,16042.9,335,327.0,166
118,e8c9cdaffcfda2707125f168256b0618211c97cc,0,0,0,1393529944,2,1,0.0,3,1,1,1,7,3,23705.0,617,325.0,3585
119,77c1c7f8193f41390ab39c52c15d4f7e899bc0d2,0,0,0,1393547642,18,34,2.2880192802796895,52,6,4,2,6,4,41250.0,188,188.0,679
120,d3be0122423144a233353923d5ef7f78d77c8361,0,0,0,1393510907,10,20,0.8812908992306927,30,3,3,2,30,53,25764.666666666668,200,200.0,915
121,48323ddfe2e40054e14f9d535a00c14d88beb3cc,0,0,0,1393533731,27,29,1.8929234742418428,56,6,1,1,9,5,16017.333333333334,617,325.0,3585
122,ae4a6ff905710456653552f2328f466d90bf3bb5,0,0,0,1393538325,1,1,0.0,2,1,1,1,0,0,50325.0,892,357.0,4568
123,756548dd0c43df7780163340396b90fac7e942a7,0,0,0,1393539528,433,528,0.8707885428478455,961,3,2,1,8,6,7686.333333333333,617,325.0,3585
124,2e46f071e4de0b8e86ff7d34d62a998537b051ba,0,0,0,1393542693,1,1,0.0,2,1,1,1,1,5,4368.0,892,357.0,4568
125,3fc5447f28e92a898647d6a9fa917ad839913f84,0,0,0,1393542973,14,59,2.128085278891395,73,5,4,2,8,4,58539.0,188,188.0,679
126,27803ad1a1240b82e67eeb38f25b232cc1198150,0,0,0,1393558329,4,1,0.0,5,1,1,1,1,1,1642.0,892,357.0,4568
127,0b8fd756a8a9c26397dff24ae04d8dc91d4976ce,0,0,0,1393570121,54,82,0.22853814395352803,136,2,2,1,5,4,31147.5,188,188.0,532
128,dc8b937b3266584986b464007c9616b8b17dde08,0,0,0,1393549771,13,19,0.0,32,1,1,1,3,4,4063.0,188,188.0,532
129,7c275ad79c54470a2cca28dfef420e121041c8d7,0,0,0,1393570784,17,7,2.4922031072054134,24,8,5,1,15,5,57519.375,188,188.0,532
130,f1c4b2ff40865eb2ac58420d0f7f111b90ba1837,0,0,0,1393573015,20,39,1.7854752972273342,59,4,3,1,9,5,39582.25,188,188.0,532
131,ff1885ee30e6952f09f9b7fdc4730e3216ed044a,0,0,0,1393571415,4,4,0.8112781244591328,8,2,2,1,8,3,34608.0,617,325.0,3585
132,25ad936015526eb3363ce38f70a3cd0f6f9c5a4d,0,0,0,1393574011,3,0,0.0,3,1,1,1,2,3,885.0,335,327.0,1221
133,6555602ec3303be68132c6ecc9d7d34d48486c49,0,0,0,1393572071,52,98,2.2010979588355624,150,9,7,2,2,5,57982.22222222222,188,188.0,679
134,f0bcbd39f1ff01766c4c86da12ee2472c4f33c3a,0,0,0,1393574273,4,2,0.0,6,1,1,1,3,4,1258.0,188,188.0,532
135,5fd528f852129551b2fd4d1ff069883f47847674,0,0,0,1393576422,2,0,0.0,2,1,1,1,1,4,66439.0,617,325.0,3585
136,d561ec564d8a3ba39bdeae42f6a6bd6a53cca947,0,0,0,1393585695,23,5,0.0,28,1,1,1,4,5,15476.0,335,327.0,1221
137,927a6ea1e7259cafaafa46d9e94af6b9ea9a9b0a,0,0,0,1393573126,39,3,1.6622491699184931,42,4,3,1,8,6,44272.0,1669,562.0,40521
138,e3b9629080dc5a24a694e971f35871bb91dc5dcd,0,0,0,1393578540,29,33,2.442192843025161,62,12,2,1,13,4,43939.75,617,325.0,3585
139,4cac6682a6aad8de5b2508315137643c07c332b2,0,0,0,1393595672,24,67,1.4764892117991653,91,4,1,1,8,3,25915.25,617,325.0,3585
140,9fb3a596725f9c3380078a450550c27f4c174360,0,0,0,1393575675,43,13,2.151465723476694,56,6,2,1,0,0,44475.0,335,327.0,166
141,b441b1b1b1b4ad7aecd91394c149b40954a376a3,0,0,0,1393580213,36,36,3.6761906261418305,72,14,4,1,12,5,46344.71428571428,617,325.0,3585
142,96d5cae09e04d8a4dd7e2535d90cd5509a964022,0,0,0,1393582291,33,17,0.7230020642792743,50,3,2,1,7,5,70962.66666666667,1669,562.0,40521
143,b9bb776e4f06ca138ee2d878a3a8d8f3cd09a847,0,0,0,1393586652,8,4,0.0,12,1,1,1,10,3,6439.0,617,325.0,3585
144,37739aced51306193805ced35b56143f20a624c8,0,0,0,1393588882,1,16,0.0,17,1,1,1,6,5,6591.0,612,300.0,2502
145,51183c62168ca685a0b5d185dbd1d77fefad300e,0,0,0,1393582609,59,80,1.4328038616509673,139,6,1,1,9,4,48928.166666666664,617,325.0,3585
146,ba9360a3a1ee9720627c37675243af71480627c9,0,0,0,1393587770,6,6,1.584962500721156,12,3,2,1,6,5,14349.0,612,300.0,2502
147,b29385a0e4e211c067f45c4970a9eaeef4fc5f99,0,0,0,1393593685,4,4,0.0,8,1,1,1,6,5,680.0,612,300.0,2502
148,08edfa9679a94dbf5ef214da94323a210bebb26f,0,0,0,1393588454,12,28,0.0,40,1,1,1,2,5,78376.0,617,325.0,211
149,289d1eab51f645ed17edb3c3cb95f394956a6f8d,0,0,0,1393592642,127,103,1.4704632749573012,230,7,3,1,3,12,32965.71428571428,335,327.0,166
150,38e4bbd7d5d7432a0773ecaaf3e817169203d253,0,0,0,1393592423,7,7,0.9852281360342516,14,2,2,1,0,0,61223.0,1669,562.0,40521
151,99e3fdde2bd67621779cf807559b6c183ca924d8,0,0,0,1393667716,20,12,0.0,32,1,1,1,0,0,6916.0,892,357.0,4568
152,017f11f7decccd4ac398f9d81efe1b3adec81975,0,0,0,1393595095,7,52,2.5216406363433186,59,6,6,1,10,5,3307.0,335,327.0,166
153,f1abe698da9d1fdb5c7d6ba670e0c5f568b9843f,0,0,0,1393596246,8,154,2.1556390622295662,162,6,5,1,11,5,12954.333333333334,335,327.0,166
154,067d668c52ddf5f9dbda609a51a289212e86e0bc,0,0,0,1393736691,37,25,0.4804334574529621,62,3,3,1,1,4,61782.0,188,188.0,532
155,5f5a2c76f4f44913ee3ef7eb4823a7ee3c47c3d1,0,0,0,1393606462,8,17,0.5435644431995964,25,2,2,1,3,4,42750.5,612,300.0,2502
156,3585dda9dad2e7cb8c1770146f844288ab241312,0,0,0,1393598983,123,85,0.9898461493981721,208,5,4,2,2,3,56918.4,612,300.0,2716
157,dd45470c2ca2950748376563687023b93e5f8e56,0,0,0,1393636205,57,59,3.573439933043072,116,18,11,3,14,11,43341.055555555555,892,357.0,4667
158,4ecf3a338a33d886691c4834380af9fed8e8d2be,0,0,0,1393611186,1,1,0.0,2,1,1,1,2,5,68493.0,892,357.0,4568
159,ce61bae4ed3500d048c07a2ece235a589e9f3468,0,0,0,1393612675,32,1,0.0,33,1,1,1,1,4,57820.0,892,357.0,4568
160,a5377920afaa53d6b946595f81f64260f637afa6,0,0,0,1393638261,2,1,0.0,3,1,1,1,0,0,63861.0,188,188.0,532
161,b02b3af69fd7dd704828f479ebdedd935dda46fa,0,0,0,1393654913,1,1,0.0,2,1,1,1,3,2,39.0,188,188.0,532
162,b3e16272c46d02c79f2e08d2c76aa2758bac572e,0,0,0,1393639596,15,15,3.773557262275185,30,15,10,3,18,11,11154.2,188,188.0,682
163,721125de2cb7c9ea96a8f569e05351f68e298098,0,0,0,1393641244,13,4,0.961236604722876,17,2,2,1,5,3,43471.0,188,188.0,532
164,23fd55839f84bf0b151e1d11cdf0504a3d7b54f2,0,0,0,1393669891,7,2,0.5916727785823275,9,2,2,1,9,5,25332.0,892,357.0,4568
165,b4d0d588ec1bc0b7349704e681b2c192e1aeef7c,0,0,0,1393663286,0,4,0.0,4,1,1,1,0,0,2486.0,188,188.0,532
166,356d55ee47e0e57b3e718bafa7f2b36276c4afd4,0,0,0,1393654874,1,1,0.0,2,1,1,1,2,2,12691.0,188,188.0,532
167,614966e109ac0bd51cc056d626b4183ec9cfed24,0,1,0,1393644559,96,133,3.478977098121712,229,20,12,3,20,11,24545.7,892,357.0,4667
168,d5a99434de3bb261a6f55e46fb6b0b034d746c4a,0,0,0,1393667383,36,10,0.5813214987637028,46,2,2,1,0,0,49783.0,612,300.0,2502
169,9a31afcfe00a02099ec6b9decfe5a92b267b273d,0,0,0,1393670553,0,4,0.0,4,1,1,1,1,2,30875.0,188,188.0,147
170,ee2841a1c02636934c3952953d06c4d8147da2ad,0,0,0,1393673753,0,806,0.0,806,4,4,2,32,53,59853.25,612,300.0,2538
171,b006d3cfaa7be0914a127930ae97471c572a3ddf,0,0,0,1393670687,4,1,0.0,5,1,1,1,1,3,31091.0,892,357.0,4568
172,033789254c79c5867b8f6dbd880c7929672912c0,0,0,0,1393814739,72,202,3.3367684481060844,274,13,2,2,3,3,68851.0,188,188.0,679
173,f6ec5aab3917aae65b00791f4547875fc07607e2,0,0,0,1393697167,5,0,0.0,5,1,1,1,2,3,24391.0,612,300.0,2502
174,f9e974596c85ad86ec4e884950efd69183e1ee28,0,0,0,1393814874,5,0,0.0,5,1,1,1,1,2,135.0,188,188.0,532
175,33a20a2929a911774c1f26d5cd116f1990a1469b,0,0,0,1393816940,17,30,0.5225593745369408,47,2,1,1,9,5,12648.0,188,188.0,532
176,3e97bd418f5265475a90837957845bec43030eee,0,0,0,1393704905,21,2,0.2761954276479391,23,2,1,1,2,6,20787.0,612,300.0,2502
177,2f466e0283f0986a18f0b257a9eccd0b98b233e9,0,0,0,1393817168,1,21,0.0,22,1,1,1,4,3,10987.0,188,188.0,532
